Date,Comp 1,Comp 2,Comp 3,Comp 4,Comp 5,Comp 6,Comp 7,Comp 8
2013-03-01,-0.07012611313516268,-0.034953685399110555,-0.05488650216951619,0.007245619349224192,0.007408227104368618,0.00020682228696002725,0.00010624336255343143,0.0002602339835167396
2013-03-04,-0.06737599846708348,-0.036461163505433165,-0.054773795352507273,0.005898753999600845,0.008508192633318496,0.00011953374855950355,0.0002540823278039912,0.0002793612199157383
2013-03-05,-0.059650147544747886,-0.03605569347054793,-0.05288611360046168,0.00515468031005973,0.008739816912469537,0.0003539304292020971,0.00016878332417115171,0.00022510798512147948
2013-03-06,-0.059353154420068846,-0.048406925837507574,-0.061526358374010374,0.004179319496713945,0.008353436619055521,0.00017450371325184965,-0.00011428893121527259,0.0001243913031547586
2013-03-07,-0.032054960059278534,-0.05205318412259188,-0.06776270031130176,0.010829026130330328,0.011148148168065397,0.0010850127699250304,0.002009319645607242,-0.001255342094246698
2013-03-08,-0.010810723598134266,-0.0738005070747002,-0.05965816964012244,0.007839697529413167,0.006744827217019731,0.00028546509793175444,0.0003175918740431081,0.00025498228491789386
2013-03-11,-0.010392940896128293,-0.07769337027396507,-0.06253367921648044,0.006770590514821712,0.00706875496541051,0.0001683052295087316,1.8268822966479831e-06,0.00013802514677121344
2013-03-12,-0.0261988249385419,-0.06730842994043607,-0.06392423362512806,0.006235842693313599,0.0075081245293033595,0.0001379883242801607,0.0003101935524845854,0.00026908076227602826
2013-03-13,-0.017682478492842817,-0.06858978639487051,-0.06129497774277927,0.00769099510185833,0.007262307762309165,0.00013738037727159723,0.0006152137517219449,0.00037947321323878597
2013-03-14,-0.00025558763485100265,-0.07790105523154638,-0.055455453090069266,0.007380224469128492,0.006393437004494789,0.0008948850893761929,0.0009334969724051779,0.0003928790993194561
2013-03-15,-0.019036231387168107,-0.05967978137297859,-0.05648156898647668,0.006300612041599074,0.007764518011155974,0.0007302078738692135,0.001220274877093891,0.0005297658408655696
2013-03-18,-0.032436381589579934,-0.04983041652667843,-0.05321735231275857,0.007428495026435153,0.007775823300685993,0.0005199667647387174,0.0010350661671633306,0.0005034701064417151
2013-03-19,-0.049685106539679516,-0.037004748958256034,-0.052903366879343106,0.00801772513235029,0.007887991880452494,0.0003681542071537245,0.0010508641740126945,0.0005532168018724526
2013-03-20,-0.0322490800400518,-0.04943495560500067,-0.055773687177067356,0.00916857835365679,0.007312493396893561,0.00019804017158785096,0.0008932965934564871,0.0005030207895437766
2013-03-21,-0.046873497706419756,-0.03369611903623359,-0.055087896311740374,0.0072411573280113505,0.008494376097836598,0.0002991358546445606,0.0008515034474839551,0.0004885100221591794
2013-03-22,-0.0422090027176896,-0.032757292448991115,-0.0557264956437593,0.008935009062069461,0.00810157147310999,0.00022528319357649493,0.00124249518168768,0.00064670211989321
2013-03-25,-0.038946311469509366,-0.028942017461020368,-0.05694469174377656,0.009538574161613906,0.00740390430187051,0.0006115098748133451,0.0017304619823778381,0.0007908089526804188
2013-03-26,-0.037202241953645694,-0.02940469518565251,-0.0549687509919019,0.010859622877057235,0.006879194743950909,0.0006424259120025481,0.001957052181072125,0.0008796630120471781
2013-03-27,-0.0573881413171833,-0.010166877739748545,-0.05234181396564572,0.010137635460765125,0.007781027941668033,0.0007085861142515391,0.00221562082754352,0.0009722051251300176
2013-03-28,-0.05456920449036449,-0.012552810178111997,-0.05180367745338758,0.00852815857784795,0.005556554972017444,0.002300703875937105,0.003042344040278233,0.0011008675973240812
2013-04-01,-0.06514333056667825,-0.0017224806607199267,-0.0514836394495706,0.008153270008391458,0.0075291530792520244,0.001791255114255215,0.00351000015483687,0.0012566893738904957
2013-04-02,-0.05432443173643014,-0.011375698847635759,-0.051017639438979745,0.007830467788112049,0.007047887844304662,0.0016686636080095103,0.002359362838964356,0.0009441856496439973
2013-04-03,-0.06980171569582207,0.0036734062713295306,-0.047785659126742416,0.007491868747422634,0.00781667221862032,0.0015494261203373042,0.0021347994403902136,0.0009055368687212403
2013-04-04,-0.08243306912138212,0.01879122562058683,-0.04596764280527159,0.007397761527600304,0.008466439982255268,0.0015628149191382198,0.0024197919494851443,0.0010255472480819676
2013-04-05,-0.09134997889769454,0.029768967464767836,-0.045869591977716666,0.01116822169946299,0.0069754325695323815,0.001581957385276277,0.0029631767275333605,0.0012220953575864742
2013-04-08,-0.08411839483713567,0.026578425302084423,-0.0441986251921262,0.010024736974208052,0.007773405243350469,0.0015172150544724718,0.0026501783471965168,0.0010986983143010047
2013-04-09,-0.08161316067328443,0.023371139381262434,-0.04268393591503738,0.00827858281609056,0.009479955443351373,0.0012003975322102888,0.002609944546550956,0.0010777043038660585
2013-04-10,-0.0725547943513055,0.012635932291173237,-0.046141156384665274,0.008643883706362748,0.00908868712145037,0.000955961980030569,0.0022650153325507456,0.0010111093118255394
2013-04-11,-0.08300376472739186,0.02167514422732286,-0.048609787031502184,0.008432400502796327,0.00809477194277921,0.0027960816356225964,0.0042287461808259985,0.0008997338946210795
2013-04-12,-0.10420187424909783,0.034363550864619674,-0.0504478982583934,0.0085814388282072,0.009093685635960864,0.002267844972764207,0.003280081261318435,0.000506069994607231
2013-04-15,-0.1132894093696398,0.04141688550748541,-0.053037795889578174,0.010176879907594418,0.00838922717330885,0.002392303966297088,0.0034700839876953354,0.00043101755683983413
2013-04-16,-0.1048313498119745,0.03557753196426409,-0.05394799076185914,0.01046795353319283,0.00844943437499193,0.0022254091971739467,0.0035924825456247708,0.0005226911790577754
2013-04-17,-0.11370152861020151,0.04293456958630641,-0.051874906113179145,0.010333823380934385,0.008968288341530444,0.001992192871667433,0.003172202707885215,0.00045463563934086497
2013-04-18,-0.11238241250212108,0.04570582165759237,-0.05077016833012836,0.01161221560545267,0.009514460140377181,0.0018153953730983001,0.0034709713673964416,0.0004188421553603898
2013-04-19,-0.10931647641726683,0.04523200000262976,-0.05247211540947788,0.013078030058318146,0.00960920137052762,0.0015357874736327964,0.0035326043065360977,0.00038759574149060206
2013-04-22,-0.10921132453914036,0.04585835918557392,-0.05215330144748855,0.012039057474554497,0.010887732367013677,0.0013135789715070006,0.003445810697800691,0.00030745579073010194
2013-04-23,-0.1031331637585108,0.04170174081171615,-0.051874102624504384,0.01185844386282423,0.010520470409988261,0.0011681078118320766,0.0032153535866801487,0.0004511599650031371
2013-04-24,-0.10210564581521137,0.042649786178059736,-0.05124574665745161,0.011670894737726674,0.010325049853725754,0.0010862268536844023,0.002839665978404996,0.0004720311275067599
2013-04-25,-0.09479548551427229,0.03607700014084806,-0.05249552161385519,0.009685730781670098,0.008848201158132143,0.00316306667558154,0.00457231622527882,0.00037693800342678186
2013-04-26,-0.10875971280595917,0.049128966860987215,-0.05201370866031337,0.009820096667679551,0.009748991128209483,0.002554015655733441,0.004573100660555171,0.0006324529034475242
2013-04-29,-0.11101264220908015,0.05000044491030153,-0.05135815870242858,0.010662873698789408,0.010833532506809946,0.0022298358841847023,0.004545940841240124,0.0003762687100340322
2013-04-30,-0.11383248833220491,0.05199600713302783,-0.053744457461062496,0.010379903600505535,0.01065791306228116,0.0022962378230749173,0.004194829913856195,0.00022405641904464275
2013-05-01,-0.11868716301234171,0.05725711625367979,-0.0552243777328816,0.011265276822519458,0.010683962336428356,0.0023459083935014,0.004398807121526274,0.00011198926970272459
2013-05-02,-0.12061114782455688,0.060031143552359854,-0.05406302610392086,0.011621069258027947,0.011122022962251229,0.0020626219496687748,0.004663777750658244,0.0003141324996980444
2013-05-03,-0.0807990226244815,0.025937341390643014,-0.05016195552111462,0.012948278453344918,0.011589412361360853,0.0010941995022250317,0.004161652959859376,0.00036313627237626674
2013-05-06,-0.06672706582489007,0.016188132318957615,-0.05053656384402429,0.013965991745935824,0.010554167924765774,0.0009543285479394293,0.004413060803982693,0.0007247035040590412
2013-05-07,-0.05917687846406282,0.008439100650690945,-0.051634885257170714,0.015272806480837614,0.009628113823920521,0.0007684129996166641,0.003967699044183626,0.0006692882438100651
2013-05-08,-0.06356220495683507,0.013160629608501371,-0.04979046315632724,0.015047886675453563,0.010652229276764114,0.0006622951891778232,0.003771336242764417,0.0004371446672912329
2013-05-09,-0.06497192260118828,0.014364999558315404,-0.0491700202673143,0.013184750386810553,0.00902641133602589,0.002763527270598639,0.005492758203386452,0.0004194522936124703
2013-05-10,-0.03074502854841663,-0.014487727867914791,-0.04930635603409264,0.016080645198496755,0.007562181554084036,0.0019876516136871675,0.004655234364190154,0.00045431332000709843
2013-05-13,-0.02202850263717878,-0.020906348580218174,-0.049810400653518244,0.015559453247560048,0.008594427200188035,0.0018156647680810183,0.004131672949987173,9.004309612180907e-05
2013-05-14,-0.0004782573594700716,-0.03967654694521541,-0.04925991854494369,0.01716275212282679,0.0071455614994564865,0.0015214441997785176,0.003897201811522205,0.00030169675972369195
2013-05-15,-0.013092805643219145,-0.02797492404826332,-0.04966965569345542,0.015691834396912307,0.008584414161534883,0.0015541493258692174,0.004025985348716268,0.00017407684761619105
2013-05-16,-0.029167842438214527,-0.018148858061996117,-0.051186839690141546,0.014948630036711227,0.008021766863017947,0.0015298435132721296,0.00311476503446235,6.72618096037518e-05
2013-05-17,-0.019008251700004326,-0.030761319898442732,-0.054402471977328025,0.01738101244476058,0.006727351278506748,0.0010418399158254102,0.002971154692109891,0.00022410941298763715
2013-05-21,-0.024576085661685503,-0.025678099960598222,-0.055713124757917974,0.014930520658935107,0.0074809653680148296,0.0008948162208983903,0.0023722813822595027,0.00025650286917129584
2013-05-22,-0.0023802734790174867,-0.047625354712016565,-0.05090320604325642,0.013574569637436543,0.005656029661599103,0.0005448091265200764,0.0012753221969664273,0.0006610029754285262
2013-05-23,-0.0031389411472811414,-0.046135838522523245,-0.049864660268262355,0.012948463153981406,0.0034259865781465972,0.002090355209603273,0.002617352368501789,0.0009678195114420112
2013-05-24,-0.0062862105385954265,-0.04270944887577015,-0.053203225248548015,0.014365081439375286,0.003606544871909118,0.0015521617837608028,0.0024716502769256653,0.0009974512786988829
2013-05-27,0.011689432945926056,-0.057389289106866824,-0.0542084327384021,0.015435836185425541,0.0023944922273147077,0.001575163032336015,0.001987383054242534,0.0008542602065730121
2013-05-28,0.04568751510215365,-0.0826434505663757,-0.058652138714863564,0.02036516946113096,-0.0003839585012131223,0.001628886556081652,0.002833954966610026,0.0011273165735859515
2013-05-29,0.04673848486279457,-0.08078144729683244,-0.05848853886508624,0.018763734819788675,0.00044125416919740037,0.0015247408620643916,0.0021307590929638244,0.0009035006594267468
2013-05-30,0.041597885628963986,-0.08302677093813562,-0.05399385032554519,0.01971578759648872,0.0022826341546469038,0.00044686783558322305,0.0018710588305616764,0.0008614119111583104
2013-05-31,0.04356011709559244,-0.08176987433031085,-0.05402102488241067,0.020756958051348987,0.0028394483421830233,2.57902365132715e-06,0.0018283795049420667,0.0008809387774952866
2013-06-03,0.034262506624632115,-0.077090007362622,-0.055762008175672007,0.01856160595662268,0.0033346155924860016,-1.506977144049046e-05,0.0008610189099530154,0.0005568065060894677
2013-06-04,0.04621681675678116,-0.08727758068028718,-0.0626631373369051,0.021528587234123212,0.0010721656071615098,8.437475739742341e-05,0.0012263748250964238,0.0007086978317186681
2013-06-05,0.03141721566597908,-0.07667887754153825,-0.06287315653843216,0.02169646082110418,0.0007972878141569872,0.0001431492580687282,0.0012207902822376714,0.0007625484397803725
2013-06-06,0.027619486101638543,-0.07720233568285513,-0.05971389717079289,0.018102793205408738,-0.00105286413938924,0.0014612167535293975,0.0005542501760966873,0.0006328907573330582
2013-06-07,0.08452900483081036,-0.11036088644804462,-0.050535570433453206,0.021834412630957263,-0.0011586474196384206,0.0009215870604125681,0.0008921469980328437,0.0008565774073371398
2013-06-10,0.11348295498492925,-0.1266797391948752,-0.04861710342217848,0.026230823390687143,-0.0015005010635148694,0.0008689493693944004,0.0024458114017764363,0.0010238037470456825
2013-06-11,0.0999727811602666,-0.11828405700915104,-0.04710370074656891,0.024286880216299704,-0.001202497096580256,0.0005451005351580843,0.0014281090695413892,0.0011192992527627782
2013-06-12,0.10984917565894328,-0.13025479673918863,-0.0492468017178178,0.02590081776298108,-0.0031064013291960896,0.00034975710611765304,0.000925368529159298,0.0012627834682000137
2013-06-13,0.07948545862900118,-0.10974865943903885,-0.05219051939705183,0.022220084780737778,-0.0011170695925289493,0.0003101008718308992,0.00016181655556070422,0.0008461655053701555
2013-06-17,0.07354152375857229,-0.11478942426900662,-0.0590101774293728,0.019509355151610095,3.564055163657842e-05,-2.6057762440063366e-05,-0.0009746345262147369,0.0003000166390317136
2013-06-18,0.0782846245281424,-0.11532368382416654,-0.05944261172479602,0.020793649663916548,-0.00045510135503732454,-8.282651259151184e-05,-0.0006130502610850087,0.0005210524597393538
2013-06-19,0.13211514402757052,-0.1466087517151787,-0.056071001195297475,0.029059588951025637,-0.0023726312302246606,-0.00024345466801084837,0.0007769742406534676,0.0005403796499342975
2013-06-20,0.15268941883689274,-0.17317865063925314,-0.054931630046021473,0.024154683871694053,-0.0061207834209987535,0.0009025723064316055,-0.0004986355706547368,0.0009350720342165783
2013-06-21,0.2002902519183609,-0.21390096914715945,-0.052340209063198716,0.0274994354668159,-0.008043954226125482,-3.15543463206686e-05,-0.0014822975902151012,0.001137021226658371
2013-06-24,0.2176151807940668,-0.22782999591606581,-0.05538303785915794,0.029127261589086482,-0.009973404454159418,7.834620176481391e-05,-0.00176277983739611,0.0011589676005655755
2013-06-25,0.2338003417710433,-0.24294163198861238,-0.055421119409871454,0.027920724732753113,-0.009455866078479702,-0.0002625980094377723,-0.0021152453202655168,0.0012121906741629073
2013-06-26,0.21140549292084415,-0.2307241804580208,-0.05938145298341212,0.02753559404990912,-0.01068368624379511,-0.0002677109679032391,-0.0020757655774368837,0.0016195625570195888
2013-06-27,0.1836894250250002,-0.20520674346024773,-0.05631248950088425,0.027291453238570122,-0.010033665913975719,-0.00022191332672096494,-0.0016229700732105898,0.0018691144091786598
2013-06-28,0.1847242299329713,-0.20693041222367978,-0.059904203574313905,0.025938857223612583,-0.007960629661877104,-0.00023563473611545524,-0.002183106784022538,0.0010222383140044914
2013-07-02,0.18334396014632384,-0.19986887403128561,-0.06722205289407403,0.02767722230435271,-0.00332299420268449,-0.00032530940236343567,0.00017566110681880624,0.00016721760239333578
2013-07-03,0.18779115323866966,-0.20520326336809766,-0.06931571457087767,0.028799129617733413,-0.004541728394251547,-0.0002056929173863215,0.0001383437372524158,0.00017199540132659244
2013-07-04,0.1823026821468072,-0.20689051627188482,-0.07051425547790374,0.02578072579470135,-0.007209816722447009,0.00167492138575575,0.0006143669899152693,0.00015802077841153787
2013-07-05,0.23530087230167876,-0.24807706721892922,-0.07632008825256091,0.02879435680647111,-0.009052466546378484,0.0014783299793197987,0.0007066147309373426,0.00015143201414241693
2013-07-08,0.19361602487280913,-0.22534741146848497,-0.08523497972612784,0.02958428714342478,-0.010106158829479793,0.0014234444110844176,0.0009494677959186765,0.00033662897633790294
2013-07-09,0.1905605275351413,-0.22590859879932582,-0.0887367395360561,0.030306481620884784,-0.011342889916858445,0.0015837831603506135,0.0008631830419417702,0.00034041496191897745
2013-07-10,0.17783926142205606,-0.22843125859543026,-0.08242037279017038,0.024616953978093378,-0.010404332096836118,0.0005258529222226037,-0.0029255257815228516,5.954682915333175e-05
2013-07-11,0.16908827839974933,-0.22221367218335475,-0.08053741091106602,0.025524863865564077,-0.013195586602037637,0.0005098023364673963,-0.0030743685939212777,0.0009134716175815895
2013-07-12,0.16916524763113702,-0.21801841008381453,-0.07909990262156874,0.026758252984038593,-0.013308458681893686,0.00030641554677927473,-0.002580215088927786,0.0012543304427528178
2013-07-15,0.1607686054078395,-0.2127353111484265,-0.07885366648621907,0.023725212143058918,-0.013307370475070522,0.00047932185990089593,-0.003432772327309563,0.0012361922017823268
2013-07-16,0.15079709700520982,-0.20826477235093052,-0.08022632246266595,0.02116646266164804,-0.01275674999252429,0.0005368847991847642,-0.004159707718271487,0.0010381442235963896
2013-07-17,0.12883172192503747,-0.19538787392012377,-0.08485010324987122,0.01989331646028834,-0.012665327525903684,0.0006884887494310815,-0.004031801765677998,0.0010723611366675345
2013-07-18,0.14029690963233102,-0.20575187398567427,-0.08563697124551034,0.020428738310735033,-0.014275251120783516,0.0017914455312808164,-0.0031774532428582507,0.0009265859462354478
2013-07-19,0.12732541822330232,-0.19432885063986008,-0.08231690314217337,0.020492316465439024,-0.013252662280799441,0.0013405080453771127,-0.003373713536953688,0.0009865048050689787
2013-07-22,0.12662357995041104,-0.193814509628617,-0.08089343983438729,0.019212904136801604,-0.012371931318089282,0.0012020505900739297,-0.003923184209183965,0.0007737624161178203
2013-07-23,0.14867775558975163,-0.20897378238428121,-0.07911895837616355,0.019949720448338534,-0.013056463476776194,0.0010281883159429977,-0.004141977556350064,0.0009303678991787845
2013-07-24,0.1826388615376107,-0.2329493530001479,-0.07815358574139115,0.022382800999728177,-0.01334827502959078,0.0008569332561874728,-0.004109850469492032,0.0007151840257371985
2013-07-25,0.1758541343295818,-0.2277132283256618,-0.07530046121954172,0.019855348813813668,-0.012462168177745026,0.0006106619960561981,-0.004725724646220738,0.0008160432159238417
2013-07-26,0.1695904433000211,-0.22242126280326763,-0.07499324118606299,0.01799650683381763,-0.011219563737827277,0.0005273602781568913,-0.005125039415468891,0.0006215596524834134
2013-07-29,0.1844069560683904,-0.23424186446470166,-0.07638962758264893,0.019459418612463752,-0.01242198022816848,0.0004147835597187646,-0.005223176408549961,0.0007443402446463023
2013-07-30,0.1976062082534267,-0.24367875343372106,-0.07055355808971668,0.021847719168058898,-0.01204552956023613,-8.026767853796637e-05,-0.004408544333261356,0.0011231912228715432
2013-07-31,0.1759336623251718,-0.2271611418000783,-0.07245916484860755,0.02038655510876912,-0.011612928736236743,0.00015096992230937878,-0.004458747305153473,0.0010370299390826873
2013-08-01,0.21463189401268784,-0.25605023647916825,-0.07310054309769072,0.022365765530210243,-0.012366903942657386,0.0010220113413208056,-0.003471781397334949,0.000588403114169972
2013-08-02,0.18322356645175406,-0.23723690076073087,-0.07409451342704913,0.017439808070290105,-0.011252171982033215,0.0004927716215653216,-0.004333583714730974,0.0010629464375264954
2013-08-06,0.1920428655320831,-0.24872823177060813,-0.0778864325726854,0.019429256969006298,-0.012225927942311351,0.00032384911732615397,-0.004185324989602622,0.0010490464403327348
2013-08-07,0.18791462480640148,-0.24236979925151217,-0.08061923498192844,0.022803213960660804,-0.011251468566848964,0.0006210257218744831,-0.002907820412636977,0.0005423480141449148
2013-08-08,0.19355504403042523,-0.23571824310002176,-0.08748379627882591,0.028681974497209158,-0.009716853601178974,0.0011889866455042691,0.0010800449520384605,0.00040316227913682416
2013-08-09,0.18500076413194272,-0.23034389316974163,-0.08662419153128462,0.028430201612616862,-0.00795774340192649,0.00041934848686508725,0.000779454141252015,0.00036689035268929295
2013-08-12,0.19995257544954903,-0.2515835747354666,-0.0831694933318654,0.027167520798919084,-0.010668528027311174,-2.6199430175869977e-05,-0.0020616483850934677,0.0004085044263586002
2013-08-13,0.2460524600544739,-0.27581272345100594,-0.08143413299205897,0.031454299993011865,-0.007667133042293389,-0.00039181847455287545,0.0006519646511244614,0.00025348741620898643
2013-08-14,0.24775265360925025,-0.27854109020770945,-0.08196283721223747,0.03133647007128261,-0.007206162022976674,-0.0006191647237290803,0.0006630498818985198,0.00027587193811047566
2013-08-15,0.2661848989743637,-0.29756859586827034,-0.07955476934565237,0.03305051427341182,-0.012015394729123717,0.0015734140782794406,0.0027077925338623507,0.0007122201455463836
2013-08-16,0.280969998533145,-0.3119677938448659,-0.08224123644511687,0.0341623631102789,-0.01169860724210838,0.0008558413351504976,0.0022391016370899974,0.0006036846910984237
2013-08-19,0.2885580406234025,-0.3204999902649255,-0.08401216478975176,0.034241417283010375,-0.011586831552521427,0.0006208855321188287,0.002072323632549024,0.0005469184842113448
2013-08-20,0.26081765618952263,-0.301628494626251,-0.08584379182934236,0.032281295450977084,-0.010330799240218905,0.00044356839730163905,0.001847949256007784,0.0005120463920384951
2013-08-21,0.2908329450550449,-0.3235565307313737,-0.08562986159526628,0.03720598934529259,-0.011317968602997094,-0.00011722967655199312,0.0026126650828582716,0.0007598260798747395
2013-08-22,0.28719686744578854,-0.3241784749871942,-0.08826410184340433,0.038128131718676635,-0.011609871391652636,-0.0003303097116011303,0.0026389204684078983,0.0007755390730741575
2013-08-23,0.2666415501152718,-0.30465155341674666,-0.08714948757605688,0.03730482122239264,-0.01000732900862399,-0.0007196755288609592,0.0024648999243597125,0.0007785567697979832
2013-08-26,0.2533672381057476,-0.2910087179478045,-0.08562065963207569,0.03590951784277197,-0.009159433878648033,-0.0007097237982646577,0.002123390930167923,0.0006970517223113313
2013-08-27,0.21909454377025472,-0.26244231781692395,-0.08196508361133564,0.03368792916311651,-0.0071701670287602545,-0.0008894880569395981,0.0018300233215757032,0.0006466704498273688
2013-08-28,0.24832193397984595,-0.2817581672487711,-0.07891558007202495,0.03529545139154684,-0.007583492279556217,-0.0011103953256404468,0.0015395529521474347,0.0005626659094941274
2013-08-29,0.23847819438056203,-0.2782334098235384,-0.07554849854009399,0.03030865005556754,-0.009094196731921246,0.0009154412474162,0.0018905703753941698,0.00045207780963165344
2013-08-30,0.2490383215707026,-0.29030860437272804,-0.08177194478883183,0.031265634984563286,-0.009756120527442583,0.0004739433018310333,0.0011629094788779425,0.0002612960170009339
2013-09-03,0.26987490158925825,-0.29955664048461267,-0.07910326299849839,0.032852003183494814,-0.008942860058670331,0.00018821523055962091,0.0022038082379781583,0.000611817177569155
2013-09-04,0.28811167316240227,-0.31190401955686664,-0.0792462092439545,0.03623298335268598,-0.01030455026043643,0.00011294747181643796,0.002773394106192077,0.0008002790239994507
2013-09-05,0.3379568986086997,-0.3409220536748174,-0.07523565590830789,0.03895738318223882,-0.008235106640459114,-0.00033635363508010196,0.005105320085879,0.0012204756541405815
2013-09-06,0.32171664452770166,-0.3270371940228347,-0.07056215411883911,0.04050643950538239,-0.008979667819598188,-0.0008651256105114492,0.003735298791197018,0.0011975484701192214
2013-09-09,0.3116893925714183,-0.32330254096799516,-0.0695555048768732,0.03903715574500667,-0.007692330516683051,-0.0012429512800522953,0.003167719171777822,0.001013389324455406
2013-09-10,0.3383318615210817,-0.34825174143820564,-0.07010789811890746,0.039500327239979774,-0.005325472304493496,-0.0020201199163554133,0.004394168670541726,0.001170794143732134
2013-09-11,0.3110815608113486,-0.3447297551229925,-0.05469754323952303,0.035818465778303485,-0.013044209462789818,-0.002328336971539135,-0.000605699705507578,0.0024472113120110306
2013-09-12,0.320008577173498,-0.3429986348878363,-0.06764079814595328,0.040564933244081225,-0.011565336769793206,0.00021286739743457344,0.004481457482419679,0.0012646723191608784
2013-09-13,0.3098310721351133,-0.33570046846802054,-0.0660882594983078,0.041064876243781176,-0.009356865650557192,-0.0008537577757474572,0.004295875343866813,0.0012775095562876685
2013-09-16,0.3088093523476269,-0.34191705848608567,-0.073744107951253,0.03878631743357921,-0.009056201782946367,-0.0009425036860558997,0.003759140629188426,0.0010895976132521093
2013-09-17,0.30631957927024744,-0.3385984941595315,-0.07265271030269799,0.0414256899197507,-0.00984052902521231,-0.0010493140611939037,0.0041722376557303004,0.0012451687286546798
2013-09-18,0.2654368294195019,-0.317637752400429,-0.06687501139630526,0.03186164959378636,-0.010618611317529975,-0.0017107696198811612,-9.825528831687123e-05,0.0017776276105230457
2013-09-19,0.26519642397831616,-0.32222701614275356,-0.06967834598177823,0.032376874435052674,-0.011029527737817794,-0.0019430794823261932,0.0004016747399527024,0.002123873091329388
2013-09-20,0.25984707363232273,-0.3111775263888684,-0.08383845670141359,0.03587698303102183,-0.006813463508670364,-0.001602715958905575,0.003492541370954785,0.001089431823291693
2013-09-23,0.23882710244583272,-0.30346138862599964,-0.07542728011045748,0.033029303257161045,-0.010148427826298826,-0.0020478938967535315,0.0006413208091763756,0.0018435109548776852
2013-09-24,0.2196631362919986,-0.28693812272998725,-0.06779193124767986,0.02858992103992002,-0.008143766565024791,-0.0021182182522812808,-0.00019224280122211515,0.0018449045739617356
2013-09-25,0.21027175879264143,-0.2793255445569238,-0.06514985408129514,0.024766620045062603,-0.005458406799503924,-0.0021329522998047583,-0.0006252212785749386,0.0014775740083128547
2013-09-26,0.21903840251070394,-0.2860688160166246,-0.06263961137315203,0.026116916174406566,-0.005818715444094591,-0.001987937192560416,-3.205392946044349e-05,0.0015595816740325578
2013-09-27,0.2024577673805128,-0.2749280685811293,-0.06558594146775595,0.023721996468802534,-0.003910501068513153,-0.0020060968793879624,-0.00023568081113432954,0.0011904965777040904
